id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1259,0.0,0.0,3.4417e-14,4.67339e-15,0.0,2.66689e-08,3.12664e-18,2.03279e-18,6.04937e-33,0.0,1.63458e-10,0.0,2.23661e-36,0.0,0.0,3.21792e-26,1.2378e-30,7.34827e-19,9.3133e-38,0.0,0.0,1.12552e-25,5.53301e-07,0.0,1.07124e-19,4.16013e-34,6.5759e-21,4.34732e-16,4.44089e-06,3.05588e-28,2.85258e-11,1.6448e-09,9.68594e-29,6.17578e-32,4.02717e-11,1.08628e-22,1.19418e-15,0.0,0.0,9.08613e-27,8.3275e-28,0.0,1.66369e-08,0.00134163,1.97125e-08,1.44111e-25,0.000141939,0.0,0.0,3.00729e-26,3.71834e-06,4.59706e-05,5.22864e-06,2.27542e-12,2.61556e-12,3.41011e-15,0.0361536,2.15837e-10,4.48612e-10,7.04775e-10,2.74009e-13,2.15444e-22,5.74494e-09,5.6882e-11,5.00447e-12,2.32202e-18,2.55838e-06,2.02157e-12,1.76219e-05,0.423368,3.02944e-05,0.0020723,2.89658e-20,2.55184e-06,7.01064e-21,3.08675e-22,2.25081e-13,0.000452536,4.60105e-08,1.22613e-22,2.94328e-08,0.481291,1.63797e-07,0.00265823,0.0,2.74443e-36,0.0189832,6.8571e-07,4.97981e-15,0.0,1.45885e-13,0.0,6.60719e-06,8.89826e-28,7.14656e-30,0.0,0.0334168,4.53441e-22,0.0
1260,9.98271e-33,0.0,0.0130861,5.37719e-13,2.72602e-23,4.01561e-08,4.30184e-31,3.17254e-28,0.0,0.0,7.15848e-15,0.0,3.79263e-38,0.0,0.0,6.89784e-23,2.72775e-33,2.79063e-38,0.0,0.0,0.0,0.184265,2.20711e-13,3.44006e-13,0.00180123,0.6608,6.30686e-23,3.17568e-24,0.000501205,9.52374e-20,0.00399837,3.52542e-06,4.90411e-17,1.11362e-23,0.0504242,4.29404e-08,1.81236e-16,3.54179e-16,2.58311e-13,0.0849124,1.88683e-10,0.0,1.87492e-08,4.37145e-12,6.50732e-27,1.20066e-29,5.27437e-10,0.0,0.0,0.0,6.27281e-16,5.06872e-10,4.26545e-17,1.91411e-22,7.75346e-12,1.18823e-18,5.25287e-08,2.7699e-31,1.80136e-27,3.20998e-18,1.45439e-29,7.59002e-17,4.03631e-20,6.56894e-22,1.13659e-11,1.35933e-09,7.68874e-18,1.49792e-15,3.02831e-06,3.30494e-08,0.000201615,8.79858e-13,2.48831e-14,1.46961e-11,3.23816e-23,8.44615e-22,2.83107e-06,3.49328e-18,1.61099e-20,3.56787e-26,8.27688e-23,2.82785e-08,1.65892e-15,2.15538e-15,4.04228e-35,1.15792e-20,3.24971e-14,6.72316e-07,9.98685e-19,0.0,1.22833e-09,0.0,3.70705e-15,0.0,6.30779e-33,0.0,2.51475e-08,1.55043e-21,0.0
1261,0.0,0.0,3.49673e-13,2.73363e-38,7.27302e-20,1.50115e-10,0.0,0.0,0.0,0.0,1.20528e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78527e-15,0.0,0.0,1.81955e-15,6.22079e-31,0.0,1.11786e-10,3.18603e-29,0.0,1.51418e-10,2.66939e-15,0.0,7.64355e-18,3.42968e-27,0.0,0.0,2.7149e-14,1.13914e-06,0.0,0.0,0.0,2.82765e-28,0.0,0.0,4.06883e-08,6.83654e-13,5.70301e-24,0.0,5.11448e-25,0.0,0.0,2.03648e-36,6.59841e-34,3.07122e-21,1.2109e-33,0.0,5.1207e-14,0.0,5.47902e-11,1.92807e-37,1.15643e-37,1.06796e-32,6.06635e-31,0.968092,2.68301e-17,4.02099e-18,1.96394e-25,1.11381e-20,2.10629e-13,8.25636e-25,5.34332e-08,1.53005e-11,1.04445e-14,3.16087e-17,2.8e-25,5.25627e-05,1.61232e-27,1.27095e-12,0.00491226,9.03437e-20,1.16085e-28,0.0,1.6322e-37,5.88477e-13,2.55087e-23,1.38306e-25,0.0,0.0,1.5875e-19,7.53024e-21,0.0269381,0.0,1.97818e-07,0.0,2.90289e-20,0.0,0.0,0.0,4.58093e-12,3.58715e-06,0.0
1264,0.0,0.0,2.1041e-26,0.0,6.60601e-38,9.20979e-14,0.0,0.0,0.0,0.0,5.93524e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95715e-16,0.0,0.0,0.0,6.92208e-31,0.0,3.84574e-28,0.0,0.0,4.6425e-07,2.98335e-21,0.0,6.32431e-29,1.17151e-35,0.0,0.0,6.85779e-26,7.29005e-21,0.0,0.0,0.0,0.0,0.0,0.0,5.90124e-11,2.4079e-10,5.878e-13,0.0,2.8398e-26,0.0,0.0,2.06706e-31,1.16534e-31,9.40164e-23,1.36631e-30,0.0,2.17369e-19,0.0,6.72589e-10,1.92827e-25,2.5368e-29,1.91189e-30,5.76459e-23,2.74376e-07,1.12454e-12,7.73091e-12,6.56197e-32,1.42744e-33,5.0137e-07,6.52289e-26,1.95433e-11,7.50333e-10,1.41537e-19,1.98077e-13,1.43435e-33,0.00110619,1.23336e-31,2.08874e-17,9.32747e-12,2.31055e-12,1.18253e-22,0.0,5.91883e-31,3.37566e-11,1.14072e-20,9.27197e-21,0.0,0.0,1.39302e-14,2.21019e-25,0.998893,0.0,8.80734e-15,0.0,6.3103e-18,0.0,0.0,0.0,1.63667e-11,8.06721e-10,0.0
1266,4.19659e-21,0.0,4.88275e-31,5.2491e-14,3.80888e-16,4.02958e-23,5.23691e-26,1.1699e-09,1.01882e-21,0.0,0.0147489,0.0,1.83499e-26,0.0,0.0,0.0,4.05756e-11,1.15957e-14,4.07197e-11,0.0,0.0,0.0,4.64543e-20,0.0,9.3038e-26,0.0,1.22474e-11,1.02774e-07,2.30332e-19,0.0,7.18464e-27,1.38906e-19,5.31103e-38,0.0,4.45758e-26,0.0,2.53598e-28,0.0,0.0,0.0,0.0,0.0,1.70118e-22,0.0558706,2.21344e-06,0.0,6.957e-08,0.0,0.0,8.39148e-06,7.02214e-14,0.000276167,1.02683e-08,2.53146e-12,0.000235421,4.61691e-22,1.5269e-11,1.91965e-10,4.32245e-06,5.16643e-26,0.00833641,8.42372e-22,0.273774,2.77127e-23,6.56357e-07,2.0311e-13,2.73833e-13,9.94087e-31,7.15622e-08,4.28444e-06,3.31332e-18,2.43051e-13,0.0,3.30086e-10,0.000251104,0.000239724,1.20327e-20,1.62899e-07,3.20403e-20,3.99461e-23,1.02344e-16,1.25272e-07,7.12424e-22,4.46937e-08,2.71893e-34,5.68181e-25,0.000149583,2.7947e-21,6.413e-22,7.24273e-14,1.50879e-08,3.0158e-30,0.64515,1.37976e-14,3.95037e-24,0.0,0.000947583,2.31382e-09,0.0
1267,5.3799e-09,5.26297e-35,0.0,1.18293e-20,3.82649e-18,0.0,1.7387e-36,3.55344e-07,5.04836e-08,1.16045e-09,4.51441e-09,6.3429e-06,1.87234e-10,5.58498e-21,2.2721e-14,0.0,0.00872025,1.78546e-16,3.82425e-16,5.14324e-32,2.1784e-10,0.0,0.0,0.0,0.0,0.0,5.88379e-08,7.4198e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09571e-20,0.0,1.48069e-18,4.22025e-22,0.0,6.68024e-23,5.74289e-24,1.11667e-06,0.00495286,5.1787e-31,4.70433e-17,6.53369e-21,3.4884e-17,1.51453e-15,3.54152e-31,0.0,5.52398e-23,5.50463e-13,0.0,1.07073e-07,0.0,1.16293e-12,0.0,6.16581e-15,4.44706e-25,0.0,0.0,4.25061e-30,9.44635e-29,0.0,0.0,0.0,2.11489e-37,0.000175158,6.29523e-11,0.0,9.2528e-28,0.0,9.75112e-22,3.07277e-35,3.04523e-31,0.0,1.21451e-25,1.83548e-20,2.30738e-21,6.20398e-22,0.0,0.0,0.00547856,4.60627e-26,0.979338,2.12737e-11,4.72551e-06,7.18375e-14,0.00132217,1.00065e-22,7.8869e-25,5.91795e-27
1272,0.0,0.0,4.28602e-05,4.75053e-37,0.0,0.141811,2.33755e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45214e-09,0.0,0.0,0.0,0.0,0.0,5.39515e-20,5.37633e-05,0.0,8.76889e-28,1.59314e-19,0.0,0.0,0.00615497,2.37079e-29,9.64247e-05,8.39186e-13,2.16146e-36,4.52926e-27,2.44984e-05,7.48174e-13,2.70126e-16,0.0,0.0,3.97439e-20,5.31994e-12,0.0,0.00848845,1.43242e-23,1.06911e-28,6.30042e-22,3.19254e-18,0.0,0.0,0.0,5.58025e-13,6.38068e-25,7.39971e-21,8.97931e-33,0.0,2.31151e-25,0.000194858,2.35462e-28,4.18958e-35,0.0158081,0.0,1.5318e-38,2.10743e-38,1.2297e-07,0.0,0.0,1.24371e-11,0.74638,5.60224e-19,1.43018e-10,0.0161765,5.74843e-05,0.00618152,2.24131e-16,0.0,0.0,3.00907e-18,6.75897e-16,1.87605e-06,0.0,1.67055e-13,4.38272e-08,0.0307684,5.32965e-14,0.0,0.0,6.58479e-17,0.0277593,5.80077e-19,0.0,1.20048e-38,0.0,6.49488e-32,0.0,0.0,0.0,2.38248e-17,0.0,0.0
1274,8.427e-19,0.0,0.0,2.11082e-11,1.78146e-25,2.73888e-36,1.86837e-18,0.260342,2.25703e-05,0.0,0.00652326,8.01446e-18,3.8325e-08,6.89366e-17,5.9016e-28,0.0,1.36246e-05,1.74144e-05,4.82725e-22,3.94809e-35,5.54292e-22,0.0,1.30602e-22,0.0,0.0,0.0,0.00049277,3.17137e-17,1.70614e-28,4.23463e-36,1.22077e-37,2.02288e-23,6.97803e-33,0.0,3.3639e-38,0.0,3.90986e-25,0.0,0.0,0.0,0.0,0.0,1.16438e-36,1.10941e-06,1.2211e-08,7.66325e-34,1.11284e-08,7.01482e-36,7.95266e-36,0.000681429,5.50369e-13,1.07386e-05,3.0939e-06,4.04548e-05,6.99734e-10,1.15098e-15,4.37127e-20,4.86635e-08,0.0891738,2.61046e-30,0.5804,0.0,0.000149082,5.0862e-34,9.01872e-08,4.31583e-19,2.98756e-22,0.0,1.12106e-16,1.9792e-12,3.38552e-27,6.44744e-20,0.0,1.04412e-21,0.000106791,6.53156e-12,8.73665e-37,2.79924e-11,1.63518e-24,3.40077e-11,1.07434e-15,8.20947e-14,6.38989e-29,5.67791e-09,1.55028e-15,3.90955e-22,5.12788e-07,1.18797e-28,0.0,1.9968e-12,1.24365e-18,1.8977e-16,0.046401,0.0156201,3.71108e-08,4.90094e-17,4.22317e-09,9.45807e-22,2.81529e-30
1279,1.1647e-10,9.0683e-36,3.54642e-35,2.99474e-08,1.64109e-13,4.74938e-30,3.67322e-22,0.00161078,1.30368e-08,4.82664e-35,0.724782,8.04144e-25,2.60927e-10,4.0399e-23,2.83666e-37,0.0,0.000398837,2.05951e-11,6.40915e-16,7.58451e-37,3.99512e-18,0.0,1.65774e-21,2.06569e-32,1.01084e-27,0.0,0.0024414,6.39827e-14,1.14105e-22,4.04349e-32,2.33172e-29,1.70521e-18,1.56824e-27,0.0,3.43551e-29,0.0,1.0902e-23,0.0,1.4622e-35,0.0,0.0,0.0,3.73344e-30,4.18914e-05,3.70059e-11,6.64503e-35,2.46052e-07,0.0,0.0,6.14556e-05,8.81468e-14,0.000747511,1.01407e-07,1.86738e-07,9.68263e-05,8.78691e-16,5.61516e-17,9.1574e-13,1.14594e-05,1.63419e-29,0.00160916,1.7857e-30,0.000478686,3.56581e-32,0.00044404,3.51389e-11,6.98079e-21,1.9368e-36,1.80659e-11,3.41463e-10,8.06745e-22,1.36533e-18,0.0,2.37274e-17,0.132434,8.15238e-06,4.8865e-27,4.22613e-12,5.69902e-25,1.28879e-12,3.37778e-18,1.00541e-11,3.59992e-27,5.998e-10,3.30222e-16,5.70436e-14,2.44679e-07,4.56095e-24,2.59349e-33,2.66891e-13,3.69958e-11,8.86938e-16,0.134831,2.32214e-07,2.77917e-10,1.90485e-22,1.16671e-06,1.71477e-14,5.9247e-27
1280,0.0,0.0,1.21588e-10,2.76751e-25,0.0,1.90645e-11,8.11235e-16,0.0,0.0,0.0,1.09967e-37,0.0,0.0,0.0,0.0,0.999341,0.0,1.78423e-36,0.0,0.0,0.0,1.37792e-22,0.000270103,0.0,7.15216e-31,1.0066e-15,0.0,0.0,1.95551e-06,8.71088e-10,4.76477e-07,1.27151e-08,1.05689e-15,2.34828e-07,5.90364e-09,5.59515e-26,6.80023e-05,6.74109e-24,8.45779e-34,2.56756e-15,0.000110226,0.0,4.26301e-14,2.47419e-27,1.22271e-34,3.71684e-06,6.0345e-15,0.0,0.0,0.0,1.14248e-09,2.46122e-22,2.69944e-16,2.00621e-21,0.0,2.78106e-11,1.46689e-11,2.63634e-29,1.00975e-31,4.00381e-05,0.0,0.0,0.0,2.23578e-20,3.51182e-33,0.0,1.76179e-22,8.53465e-08,6.59648e-24,1.44798e-15,1.65694e-06,2.30442e-11,2.09526e-10,2.68425e-27,0.0,0.0,1.46111e-28,2.61288e-21,2.10517e-11,8.03897e-23,1.34263e-12,6.79093e-13,2.21889e-08,1.95806e-14,4.90445e-36,0.0,2.3957e-19,0.000162683,1.40445e-37,0.0,0.0,0.0,1.95974e-31,0.0,2.8078e-35,0.0,1.34516e-20,0.0,0.0
1285,0.149747,0.003164,1.21629e-25,2.40587e-07,0.000291503,6.34651e-32,4.36874e-34,1.99304e-14,3.75746e-15,5.46593e-06,7.24622e-08,3.37979e-27,1.98216e-11,1.0856e-29,2.66863e-35,0.0,7.7535e-10,3.49405e-31,2.83141e-26,2.48573e-18,0.00522956,4.54849e-21,3.52522e-28,5.29385e-05,6.28657e-15,2.01632e-22,1.17279e-06,1.68984e-26,4.20758e-22,2.56747e-22,1.07392e-22,4.55962e-16,3.98423e-15,9.78501e-30,6.44344e-22,5.95966e-36,9.76281e-24,7.65883e-17,2.3184e-07,8.66948e-18,2.53435e-30,1.47805e-09,1.87256e-32,3.17882e-16,7.07043e-32,6.40924e-37,5.34381e-14,3.29343e-24,7.65949e-20,8.27922e-22,6.92369e-24,1.05823e-10,1.66019e-19,1.07856e-17,6.90569e-08,1.24167e-18,1.02194e-24,9.87328e-35,2.62812e-24,4.67772e-38,2.28106e-22,3.9947e-30,2.29508e-18,0.0,4.44142e-06,1.19172e-05,1.03384e-34,0.0,4.17205e-15,2.29656e-19,1.68346e-22,2.01549e-29,0.0,8.80688e-26,1.00973e-07,1.05941e-10,1.51187e-23,5.28854e-28,3.68843e-38,2.44168e-15,5.77426e-33,8.83412e-21,4.00473e-36,4.17691e-23,3.71221e-11,0.841485,8.01841e-21,4.39491e-25,0.0,2.25006e-33,2.52631e-11,9.92793e-20,2.98312e-13,2.62488e-23,1.40083e-12,2.46508e-24,4.07391e-15,1.64098e-19,5.56078e-06
1288,4.46196e-30,0.0,0.0,7.64866e-16,0.0,0.0,2.74717e-16,0.00542592,0.638694,5.39461e-35,9.06915e-12,0.157325,0.120334,7.19525e-05,0.0336898,0.0,1.30709e-12,3.18221e-05,0.0,5.26408e-13,1.89123e-17,0.0,1.40384e-27,0.0,0.0,0.0,1.77668e-06,5.43694e-34,0.0,3.90761e-34,0.0,2.71214e-30,2.38607e-32,0.0,0.0,0.0,2.52696e-25,0.0,0.0,0.0,0.0,2.33711e-13,0.0,1.65706e-17,1.62062e-17,2.74251e-29,7.89797e-15,2.87445e-06,2.38057e-06,2.95921e-14,1.71064e-16,1.7394e-13,9.03028e-10,2.18205e-05,3.92382e-23,1.01951e-14,3.64028e-31,2.2338e-12,1.37029e-05,6.28793e-36,1.17195e-08,0.0,8.10276e-16,0.0,2.81365e-16,1.24482e-31,2.36613e-34,0.0,6.93892e-30,7.84036e-23,1.14824e-37,3.5584e-29,0.0,8.35953e-37,6.37935e-16,1.28535e-29,0.0,6.28487e-20,3.19601e-31,2.74608e-07,6.71345e-19,1.19283e-23,2.30066e-37,8.18472e-15,3.74037e-07,3.59053e-29,6.35293e-15,2.35997e-37,0.0,1.0022e-26,5.96956e-35,5.38987e-21,8.80363e-11,0.027937,0.0162385,0.000208776,1.3124e-19,0.0,1.33618e-18
1290,0.0,0.0,7.89299e-22,8.94439e-31,0.0,1.09822e-08,1.92041e-30,4.99732e-30,0.0,0.0,1.19718e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.46529e-25,9.46463e-29,0.0,0.0,0.0,6.30446e-14,0.0,1.53158e-28,0.0,2.55402e-37,3.63982e-09,5.48416e-12,0.0,2.25498e-20,1.60989e-21,0.0,0.0,2.82181e-19,8.40289e-25,5.3827e-33,0.0,0.0,0.0,0.0,0.0,1.67685e-07,0.00273475,0.00225718,0.0,5.63744e-12,0.0,0.0,1.03774e-25,3.12328e-13,3.31313e-11,9.6617e-13,1.76665e-24,2.95474e-16,7.54786e-33,0.0499605,3.25384e-09,1.10008e-12,3.85046e-14,1.65041e-12,9.0412e-17,6.38858e-07,2.68567e-05,1.02524e-21,6.07675e-29,0.560499,5.37711e-15,3.28134e-07,0.173486,2.49671e-10,0.00562991,1.02585e-25,0.0429768,1.51957e-26,1.20087e-21,7.46626e-14,0.0843359,2.12846e-08,0.0,4.06161e-12,0.0720657,1.42736e-08,5.18616e-06,0.0,0.0,0.00475459,1.74814e-13,1.88301e-05,0.0,1.18e-15,0.0,3.14987e-08,0.0,0.0,0.0,0.00124747,2.32156e-17,0.0
1293,0.0,0.0,0.0,3.49507e-26,0.0,8.75868e-23,3.70079e-11,1.73491e-17,5.24191e-31,0.0,4.13853e-19,0.0,2.0497e-37,0.0,0.0,1.14491e-34,0.0,9.02945e-08,0.0,0.0,0.0,0.0,4.40319e-10,0.0,0.0,0.0,1.65695e-27,1.8644e-26,2.27977e-20,0.0,2.07731e-31,9.18459e-23,0.0,0.0,5.18249e-33,0.0,1.11269e-20,0.0,0.0,0.0,0.0,0.0,1.27628e-23,2.01581e-09,0.000509788,2.11724e-24,7.71939e-10,0.0,0.0,9.94445e-29,1.47626e-05,4.83919e-12,0.000163312,8.27846e-10,4.12844e-28,2.01274e-17,5.99735e-10,0.959372,0.00190445,1.72995e-11,1.51874e-10,0.0,5.28535e-13,1.06115e-14,1.74764e-24,0.0,8.85289e-10,3.28983e-21,1.38444e-19,1.56334e-07,1.99022e-18,8.52936e-07,0.0,1.51089e-17,2.66908e-33,0.0,1.78214e-37,0.00382097,6.76308e-07,3.25782e-23,0.00400749,6.50991e-07,2.27994e-11,0.0270041,0.0,0.0,0.00320032,4.25736e-18,1.62462e-30,0.0,2.61459e-34,0.0,7.44775e-10,3.41649e-21,4.3481e-30,0.0,8.95328e-10,0.0,0.0
1295,0.0,0.0,2.73445e-16,5.68913e-13,0.0,3.64066e-10,5.90563e-09,1.38447e-15,8.7661e-26,0.0,2.90277e-13,0.0,2.22454e-27,4.65885e-36,0.0,4.25124e-16,2.71376e-34,1.85568e-13,0.0,0.0,0.0,1.25186e-30,0.0234072,0.0,3.05064e-26,9.30476e-36,7.25821e-19,3.73146e-25,6.95893e-06,3.20993e-18,2.87249e-11,4.16631e-07,1.01967e-20,3.32566e-20,2.60834e-12,1.18535e-29,2.2471e-07,0.0,0.0,1.37686e-27,1.12051e-22,0.0,2.16742e-11,1.40234e-06,7.5414e-10,7.94575e-13,0.00705359,0.0,0.0,1.22514e-32,0.20125,1.66585e-05,0.0265998,1.2122e-06,1.35472e-18,3.61017e-07,0.00381513,9.29001e-08,7.0001e-08,3.99402e-05,1.66472e-15,1.01251e-34,1.69001e-13,3.82696e-12,5.66952e-14,1.47274e-23,1.55983e-08,1.85684e-10,1.28572e-09,0.0204586,4.42902e-05,0.00859804,1.13302e-19,1.33151e-11,2.82025e-27,4.50444e-34,1.75396e-20,0.000308455,6.12272e-05,1.46054e-13,0.00439169,0.137509,2.30965e-05,0.540815,3.80959e-27,1.72299e-38,0.0252876,5.03149e-05,2.0545e-23,0.0,1.01558e-21,0.0,6.77368e-08,2.95207e-24,1.08194e-20,0.0,0.000259275,5.54594e-35,0.0
1297,0.0,0.0,6.55535e-19,0.0,0.0,4.00067e-05,1.44916e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64371e-23,0.0,3.24986e-36,0.0,0.0,0.0,0.0,6.99994e-07,0.0,0.0,0.0,0.0,3.97661e-37,1.24271e-09,0.0,7.66908e-17,3.02886e-22,0.0,0.0,1.54994e-17,3.26329e-26,9.30816e-26,0.0,0.0,0.0,9.09655e-36,0.0,1.41253e-05,6.49933e-19,6.60695e-16,2.86347e-31,2.40754e-19,0.0,0.0,0.0,5.34072e-12,3.52996e-25,3.89514e-18,2.04453e-32,0.0,2.07018e-32,0.0032488,5.51611e-16,8.86123e-26,0.0128543,8.22334e-37,0.0,1.90686e-30,0.166751,0.0,0.0,0.000197617,0.000830051,1.58048e-20,4.33103e-08,4.51488e-08,0.153102,3.37359e-13,5.32075e-13,0.0,0.0,6.74896e-25,8.67041e-08,0.0853302,0.0,2.12005e-08,5.89535e-06,0.577625,2.32356e-09,0.0,0.0,3.42119e-11,3.6606e-08,7.63252e-15,0.0,0.0,0.0,2.55144e-27,0.0,0.0,0.0,2.38303e-15,0.0,0.0
1298,0.0,0.0,0.00161367,0.0,0.0,0.0159696,7.74425e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3074e-08,0.0,0.0,0.0,0.0,0.0,1.05008e-16,1.02281e-08,0.0,9.5096e-29,5.01262e-13,0.0,0.0,0.000157093,1.19636e-31,0.000162063,8.83054e-16,0.0,2.93424e-28,5.32227e-05,3.80767e-10,5.94629e-20,0.0,0.0,7.12839e-17,1.30049e-08,0.0,0.000674685,9.27078e-32,0.0,1.26978e-25,6.34868e-25,0.0,0.0,0.0,3.18755e-19,1.05583e-32,5.45645e-29,0.0,0.0,1.54485e-31,1.76887e-08,0.0,0.0,1.99743e-05,0.0,0.0,0.0,2.52505e-11,0.0,0.0,3.24126e-17,0.114181,2.65345e-24,2.23497e-16,0.000206078,1.29521e-09,0.866479,1.26895e-21,0.0,0.0,4.76874e-20,1.53116e-23,3.57101e-11,0.0,2.83455e-20,1.88326e-13,2.71465e-05,2.84765e-21,0.0,0.0,9.5483e-25,0.000456503,2.54478e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75335e-24,0.0,0.0
1303,0.0,0.0,0.0,4.61374e-19,0.0,3.30179e-27,7.14184e-18,7.53466e-09,1.28571e-20,0.0,1.22333e-07,0.0,7.55843e-27,3.32069e-35,0.0,0.0,3.89109e-19,1.27644e-06,2.1735e-27,0.0,0.0,0.0,2.847e-17,0.0,0.0,0.0,1.42814e-15,3.2695e-14,1.47195e-23,0.0,3.45425e-34,1.06183e-23,0.0,0.0,1.20939e-34,0.0,1.18013e-26,0.0,0.0,0.0,0.0,0.0,3.5578e-27,0.000420605,0.0289847,3.01666e-35,1.70813e-08,0.0,0.0,8.72162e-10,6.74921e-10,7.57721e-07,3.14093e-05,1.17322e-08,5.51604e-14,7.48626e-20,1.39344e-12,0.0153106,0.729987,1.07132e-21,0.197503,1.6623e-36,0.0013585,2.90716e-21,9.40155e-14,1.37582e-26,3.24541e-12,1.76204e-30,2.63293e-14,3.35886e-07,8.65678e-22,1.62204e-11,0.0,1.25987e-14,1.29612e-13,2.87146e-18,2.44525e-32,0.00022137,4.58555e-15,3.85656e-21,8.5776e-10,4.85417e-08,2.17186e-19,0.000157216,1.73335e-35,0.0,0.0102479,2.66497e-23,1.82585e-28,6.95332e-22,1.08924e-20,0.0,0.0157729,3.53428e-11,3.6106e-23,0.0,2.82884e-06,3.06687e-23,0.0
1304,4.50238e-31,0.0,8.05239e-07,2.49253e-06,3.251e-27,5.02928e-07,3.65643e-16,2.45198e-14,9.3736e-24,0.0,8.56582e-07,0.0,1.59333e-23,2.02542e-38,0.0,5.25251e-18,1.38475e-23,4.86419e-20,8.28398e-38,0.0,0.0,4.21859e-12,3.13818e-05,2.74564e-22,1.36038e-09,7.7806e-15,1.41687e-12,2.52702e-18,0.0457871,1.74826e-14,0.000239499,0.013226,2.79636e-13,3.02837e-18,0.000338198,2.27152e-16,2.751e-08,2.45653e-25,3.62358e-19,1.27458e-10,4.16651e-14,0.0,1.02462e-07,0.000492243,1.01323e-13,3.00606e-18,0.135388,0.0,0.0,9.86191e-27,5.30988e-05,0.0439427,5.25543e-05,7.35107e-09,7.08898e-08,4.23494e-08,0.0147832,3.56485e-15,4.69917e-12,5.88958e-10,1.16177e-15,1.88765e-20,2.06319e-10,3.18653e-15,9.72369e-06,4.09897e-09,3.21351e-10,1.19585e-11,0.00476257,0.234946,0.0676442,4.6402e-05,7.24355e-16,1.34111e-07,4.90497e-16,1.02294e-18,2.62824e-09,2.19323e-07,1.42819e-10,2.28818e-13,7.64343e-10,0.266708,1.60262e-08,0.000297377,1.66794e-22,1.37448e-19,0.000724328,0.00233546,5.05719e-18,0.0,5.94094e-09,0.0,2.35182e-05,3.19379e-25,1.051e-18,0.0,0.168163,1.96592e-20,7.98927e-38
